Ano;Mês;Código do Regulado - ANP;Agente Regulado;Região da Coleta;UF da Coleta;Volume Coletado(L)
2016;5;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;SP;103850
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;GO;39927
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MT;23273
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;44114
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;BA;79340
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PB;56940
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;7460
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;RN;21149
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;218156
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;222513
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;47430
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;278562
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;206688
2016;5;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;1043345
2016;5;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;179053
2016;5;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;225340
2016;5;3028726412;TASA LUBRIFICANTES LTDA;NE;AL;700
2016;5;3028726412;TASA LUBRIFICANTES LTDA;NE;BA;148630
2016;5;3028726412;TASA LUBRIFICANTES LTDA;NE;CE;6300
2016;5;3028726412;TASA LUBRIFICANTES LTDA;NE;PB;2200
2016;5;3028726412;TASA LUBRIFICANTES LTDA;NE;PE;500
2016;5;3028726412;TASA LUBRIFICANTES LTDA;NE;PI;10850
2016;5;3028726412;TASA LUBRIFICANTES LTDA;NE;SE;2100
2016;5;3028726412;TASA LUBRIFICANTES LTDA;S ;PR;4200
2016;5;3028726412;TASA LUBRIFICANTES LTDA;S ;SC;410
2016;5;3028726412;TASA LUBRIFICANTES LTDA;SE;ES;23050
2016;5;3028726412;TASA LUBRIFICANTES LTDA;SE;MG;630017
2016;5;3028726412;TASA LUBRIFICANTES LTDA;SE;RJ;970384
2016;5;3028726412;TASA LUBRIFICANTES LTDA;SE;SP;744311
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;DF;86750
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;GO;260890
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MS;467901
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MT;513481
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AC;11465
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AP;64600
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;PA;338090
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;RO;116046
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;TO;51789
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;AL;40940
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;646953
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;216868
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;83750
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;68740
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;253205
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;72640
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;113613
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;48900
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1072545
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;462922
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;562444
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;209204
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;751275
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;3313335
2016;5;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;2751830
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;DF;3800
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;19160
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;MS;2000
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;PA;18000
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;TO;26220
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;273673
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;254261
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;82100
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;MA;70059
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;65710
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;139297
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;41530
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;87210
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;SE;33920
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;PR;238729
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;RS;200
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;SC;38850
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;ES;134805
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;MG;412206
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;RJ;59429
2016;5;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;SP;818152
2016;5;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;MG;26640
2016;5;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;SP;132790
2016;5;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;CO;MS;10588
2016;5;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;S ;PR;53153
2016;5;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;SE;MG;64705
2016;5;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;SE;SP;1096388
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;CO;DF;30800
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;CO;GO;309700
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;N ;AC;2200
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;N ;AM;143400
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;N ;AP;5500
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;N ;PA;192200
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;N ;RO;43150
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;N ;RR;30100
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;N ;TO;29800
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;NE;AL;24600
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;NE;BA;32100
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;S ;PR;31800
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;S ;RS;102400
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;S ;SC;31300
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;183600
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;401300
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;SE;RJ;324600
2016;5;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;1160300
2016;5;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;CO;MS;400
2016;5;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;S ;PR;6580
2016;5;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;MG;5200
2016;5;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;SP;99184
2016;5;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;AM;895125
2016;5;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;RR;42275
2016;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;CO;MS;11590
2016;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;PR;311740
2016;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;RS;1193120
2016;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;SC;303090
2016;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;SE;RJ;500
2016;5;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;SE;SP;1800
2016;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MS;4400
2016;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;PR;318920
2016;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;RS;19500
2016;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;SC;591699
2016;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;MG;4300
2016;5;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;SP;98970
2016;5;9903122996;MOLECULAR BRASIL LTDA.;SE;RJ;8300
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;DF;30000
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;GO;22803
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;PA;35012
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;RO;18000
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;BA;3117
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;CE;30000
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;PE;10107
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;SE;45000
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;PR;248018
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;RS;62710
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;SC;147106
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;MG;24100
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;RJ;324235
2016;6;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;SP;796452
2016;6;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MS;45990
2016;6;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;PR;129608
2016;6;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;MG;2570
2016;6;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;SP;352538
2016;6;3005276147;RS LUBRIFICANTES EIRELI - ME;CO;GO;125330
2016;6;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;PR;70500
2016;6;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;RS;90200
2016;6;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;MG;125250
2016;6;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;SP;646285
2016;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;AM;172150
2016;6;3006294505;NORTLUB RECICLAGEM DE ÓLEOS MINERAIS LTDA;N ;RR;13654
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;CO;GO;13790
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;BA;120990
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PB;12700
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PE;137987
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;PI;400
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;RN;9400
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;NE;SE;16790
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;PR;91920
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;RS;183596
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;S ;SC;1330
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;ES;28250
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;MG;1800
2016;6;3007769414;ECOLUC LUBRIFICANTES LTDA.;SE;SP;502190
2016;6;3008310300;T.R.O. TRATAMENTO E RECICLAGEM DE OLEOS, INDUSTRIA E COMERCIO LTDA;SE;SP;52570
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;DF;2200
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;GO;442927
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MS;21600
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;CO;MT;169350
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;PA;330354
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;N ;TO;16900
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;AL;500
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;BA;186986
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;CE;32130
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;MA;119879
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PB;21541
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;PE;5350
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;RN;4420
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;NE;SE;113750
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;S ;PR;200
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;ES;185344
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;MG;1276171
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;RJ;771828
2016;6;3017195231;PETROLUB INDUSTRIAL DE LUBRIFICANTES LTDA.;SE;SP;120970
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;GO;42650
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;CO;MT;13320
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;AL;20856
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;BA;70320
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PB;68338
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;PE;9600
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;NE;RN;19554
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;PR;255742
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;RS;210040
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;S ;SC;99103
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;MG;326790
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;RJ;276865
2016;6;3023821176;PROLUMINAS LUBRIFICANTES LTDA;SE;SP;979790
2016;6;3028726412;TASA LUBRIFICANTES LTDA;CO;DF;55686
2016;6;3028726412;TASA LUBRIFICANTES LTDA;CO;GO;133510
2016;6;3028726412;TASA LUBRIFICANTES LTDA;N ;TO;400
2016;6;3028726412;TASA LUBRIFICANTES LTDA;NE;AL;1000
2016;6;3028726412;TASA LUBRIFICANTES LTDA;NE;BA;100540
2016;6;3028726412;TASA LUBRIFICANTES LTDA;NE;CE;27500
2016;6;3028726412;TASA LUBRIFICANTES LTDA;NE;PB;3000
2016;6;3028726412;TASA LUBRIFICANTES LTDA;NE;PE;2250
2016;6;3028726412;TASA LUBRIFICANTES LTDA;NE;PI;4270
2016;6;3028726412;TASA LUBRIFICANTES LTDA;NE;SE;18000
2016;6;3028726412;TASA LUBRIFICANTES LTDA;S ;PR;28100
2016;6;3028726412;TASA LUBRIFICANTES LTDA;S ;SC;1200
2016;6;3028726412;TASA LUBRIFICANTES LTDA;SE;ES;73880
2016;6;3028726412;TASA LUBRIFICANTES LTDA;SE;MG;833973
2016;6;3028726412;TASA LUBRIFICANTES LTDA;SE;RJ;1015028
2016;6;3028726412;TASA LUBRIFICANTES LTDA;SE;SP;957419
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;DF;111150
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;GO;270400
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MS;511719
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;CO;MT;513626
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AC;25500
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;AP;35000
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;PA;402831
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;RO;100704
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;N ;TO;61770
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;AL;77870
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;BA;633392
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;CE;115634
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;MA;68660
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PB;102760
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PE;257674
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;PI;54170
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;RN;103040
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;NE;SE;48500
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;PR;1218870
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;RS;536310
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;S ;SC;576440
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;ES;186262
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;MG;768225
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;RJ;2012166
2016;6;3046201083;LWART SOLUCOES AMBIENTAIS LTDA;SE;SP;2853980
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;DF;2200
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;GO;35509
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;CO;MS;3100
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;N ;TO;23780
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;AL;290270
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;BA;266650
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;CE;61350
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;MA;28570
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PB;51670
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PE;157710
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;PI;62600
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;RN;99900
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;NE;SE;40050
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;PR;308287
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;RS;159
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;S ;SC;35750
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;ES;152057
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;MG;392623
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;RJ;58640
2016;6;3049396591;LUBRASIL LUBRIFICANTES LTDA.;SE;SP;1031952
2016;6;3050045897;BRAZÃO LUBRIFICANTES LTDA;NE;MA;30000
2016;6;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;MG;30000
2016;6;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;RJ;130000
2016;6;3050045897;BRAZÃO LUBRIFICANTES LTDA;SE;SP;235113
2016;6;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;CO;MS;10850
2016;6;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;S ;PR;66590
2016;6;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;SE;MG;35700
2016;6;3052554300;PROLUB RERREFINO DE LUBRIFICANTES LTDA.;SE;SP;1234293
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;CO;DF;29900
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;CO;GO;375600
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;CO;MT;44200
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;N ;AM;50010
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;N ;PA;213100
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;N ;RO;44780
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;S ;PR;35800
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;S ;RS;114100
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;S ;SC;29910
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;SE;ES;195500
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;SE;MG;794300
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;SE;RJ;476900
2016;6;3059723874;LUBRIFICANTES FENIX LTDA;SE;SP;1472870
2016;6;3068377894;QUÍMICA INDUSTRIAL SUPPLY LTDA;SE;SP;32885
2016;6;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;AM;672240
2016;6;3084527274;ETERNAL INDÚSTRIA, COMÉRCIO, SERVIÇOS E TRATAMENTO DE RESÍDUOS DA AMAZÔNIA LTDA;N ;RR;32180
2016;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;CO;MS;21850
2016;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;NE;BA;2000
2016;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;PR;394810
2016;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;RS;1171465
2016;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;S ;SC;322310
2016;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;SE;RJ;6000
2016;6;3092678432;AIVA LUBRIFICANTES E SOLUÇÕES AMBIENTAIS LTDA;SE;SP;200
2016;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MS;2300
2016;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;CO;MT;2060
2016;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;PR;332847
2016;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;RS;87940
2016;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;S ;SC;541559
2016;6;9900064368;AHS INDUSTRIA E SERVICOS EIRELI;SE;SP;117930
2016;6;9903122996;MOLECULAR BRASIL LTDA.;SE;RJ;18700
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;GO;52152
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;CO;MT;15000
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;AM;30000
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;N ;PA;20266
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;BA;66920
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;NE;PE;15570
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;PR;96097
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;RS;69153
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;S ;SC;268903
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;ES;120000
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;MG;24180
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;RJ;255980
2016;7;384068;FALUB INDÚSTRIA E COMÉRCIO DE LUBRIFICANTES LTDA.;SE;SP;796464
2016;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MS;50210
2016;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;CO;MT;400
2016;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;S ;PR;126265
2016;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;MG;750
2016;7;3002581865;WJ LUBRIFICANTES LTDA - EPP;SE;SP;361319
2016;7;3005276147;RS LUBRIFICANTES EIRELI - ME;CO;GO;123810
2016;7;3005276147;RS LUBRIFICANTES EIRELI - ME;N ;RO;2000
2016;7;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;PR;69720
2016;7;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;RS;30000
2016;7;3005276147;RS LUBRIFICANTES EIRELI - ME;S ;SC;14235
2016;7;3005276147;RS LUBRIFICANTES EIRELI - ME;SE;MG;69160
